age,gender,split,final
21,M,01:47:35,03:54:32
46,M,01:46:33,03:54:33
26,M,01:53:53,03:54:33
54,W,01:49:35,03:54:34
49,M,01:50:36,03:54:34
28,M,01:42:12,03:54:35
31,W,01:47:00,03:54:35
37,M,01:47:01,03:54:35
48,M,01:42:42,03:54:35
35,W,01:47:58,03:54:36
39,M,01:46:02,03:54:37
37,M,01:50:29,03:54:37
26,M,01:43:18,03:54:38
45,M,01:47:20,03:54:38
36,M,01:40:41,03:54:38
52,M,01:47:04,03:54:38
50,M,01:50:26,03:54:39
46,M,01:57:03,03:54:39
33,M,01:42:09,03:54:39
33,M,01:46:05,03:54:41
24,W,01:48:51,03:54:41
41,M,01:46:21,03:54:41
29,W,01:57:19,03:54:42
32,M,01:50:53,03:54:42
37,M,01:54:00,03:54:43
29,W,01:53:40,03:54:43
43,W,01:57:43,03:54:43
47,W,01:50:07,03:54:43
37,M,01:46:38,03:54:44
46,M,01:49:31,03:54:44
59,M,01:45:28,03:54:45
40,M,01:42:30,03:54:46
40,M,01:47:40,03:54:46
42,M,01:49:24,03:54:46
33,M,01:54:34,03:54:47
52,M,01:35:32,03:54:48
44,M,01:56:00,03:54:48
35,M,01:46:15,03:54:48
44,M,01:49:06,03:54:49
42,M,01:48:59,03:54:49
42,W,01:47:06,03:54:49
46,M,01:46:25,03:54:49
41,M,01:44:56,03:54:49
52,W,01:50:03,03:54:49
25,M,01:43:34,03:54:50
46,W,01:44:23,03:54:51
32,M,01:55:26,03:54:51
41,M,01:44:27,03:54:51
28,W,01:49:54,03:54:51
44,M,01:50:08,03:54:51
42,M,01:46:41,03:54:52
40,M,01:41:26,03:54:52
52,W,01:49:17,03:54:52
49,M,01:45:48,03:54:52
51,W,01:48:48,03:54:52
36,M,01:50:38,03:54:52
56,M,01:44:20,03:54:53
45,M,01:49:15,03:54:54
34,M,01:40:03,03:54:54
24,W,01:45:12,03:54:55
38,M,01:44:36,03:54:55
21,M,01:40:45,03:54:55
55,M,01:46:47,03:54:55
34,M,01:44:08,03:54:55
22,M,01:37:16,03:54:56
28,M,01:49:22,03:54:56
53,M,01:53:04,03:54:56
24,M,01:54:20,03:54:57
42,M,01:53:05,03:54:58
28,W,01:46:53,03:54:58
40,M,01:53:09,03:55:00
41,W,01:45:36,03:55:00
53,M,01:55:23,03:55:00
35,M,01:45:28,03:55:00
44,M,01:46:46,03:55:00
32,M,01:47:00,03:55:00
58,W,01:51:28,03:55:01
39,M,01:49:05,03:55:01
52,M,01:43:17,03:55:01
43,M,01:36:17,03:55:02
46,M,01:41:39,03:55:02
37,M,01:41:59,03:55:02
46,M,01:47:55,03:55:02
30,M,01:36:32,03:55:03
40,M,01:43:20,03:55:03
48,M,01:50:04,03:55:04
32,W,01:50:13,03:55:04
44,M,01:47:58,03:55:04
43,M,01:54:48,03:55:05
49,M,01:41:45,03:55:05
50,M,01:54:42,03:55:05
35,M,01:46:59,03:55:06
40,M,01:37:15,03:55:06
35,M,01:43:29,03:55:06
56,M,01:48:49,03:55:06
54,M,01:38:08,03:55:06
29,W,01:44:55,03:55:07
34,M,01:45:03,03:55:07
47,W,01:46:32,03:55:08
39,M,01:53:11,03:55:09
38,M,01:48:21,03:55:09
25,M,01:42:16,03:55:09
50,M,01:52:00,03:55:09
53,M,01:49:36,03:55:10
45,M,01:44:35,03:55:10
30,M,01:39:16,03:55:11
38,W,01:53:31,03:55:11
47,M,01:45:24,03:55:11
32,M,01:38:44,03:55:11
38,M,01:43:34,03:55:11
37,M,01:40:30,03:55:12
41,W,01:51:03,03:55:12
42,W,01:50:08,03:55:12
40,W,01:44:30,03:55:13
51,W,01:42:29,03:55:13
49,M,01:39:18,03:55:13
37,M,01:43:37,03:55:13
23,W,01:46:33,03:55:14
40,M,01:39:00,03:55:14
37,M,01:54:22,03:55:15
35,M,01:43:01,03:55:15
33,M,01:55:38,03:55:16
30,M,01:53:04,03:55:16
33,M,01:35:24,03:55:16
42,M,01:50:40,03:55:16
34,M,01:46:32,03:55:16
39,M,01:42:15,03:55:17
43,M,01:48:50,03:55:17
27,M,01:47:12,03:55:17
34,M,01:46:48,03:55:18
22,M,01:43:08,03:55:18
36,M,01:54:26,03:55:19
30,M,01:50:07,03:55:20
33,W,01:44:39,03:55:20
49,M,01:43:09,03:55:21
30,W,01:42:33,03:55:22
31,M,01:38:33,03:55:22
29,M,01:47:51,03:55:22
35,M,01:48:11,03:55:23
29,M,01:43:03,03:55:23
56,M,01:50:21,03:55:23
40,M,01:44:56,03:55:23
46,W,01:44:18,03:55:23
25,W,01:49:25,03:55:24
44,M,01:46:17,03:55:24
27,W,01:59:47,03:55:24
45,M,01:44:22,03:55:24
30,W,01:51:54,03:55:25
61,M,01:57:10,03:55:25
41,M,01:54:01,03:55:26
50,M,01:30:47,03:55:26
48,M,01:50:36,03:55:26
22,M,01:40:14,03:55:26
39,M,01:42:20,03:55:26
55,M,01:50:33,03:55:28
26,M,01:42:12,03:55:28
48,M,01:52:20,03:55:28
36,M,01:45:07,03:55:28
26,M,01:46:26,03:55:29
43,M,01:48:42,03:55:29
36,M,01:45:48,03:55:30
61,M,01:51:30,03:55:30
29,M,01:48:01,03:55:31
45,M,01:51:06,03:55:31
34,M,01:44:29,03:55:31
48,M,01:46:54,03:55:31
31,M,01:43:09,03:55:32
35,M,01:42:58,03:55:32
37,M,01:53:29,03:55:32
37,W,01:53:24,03:55:33
21,W,01:47:37,03:55:33
41,M,01:47:34,03:55:33
46,M,01:49:24,03:55:34
24,M,01:40:58,03:55:35
23,W,01:53:24,03:55:35
28,M,01:57:23,03:55:35
38,W,01:47:04,03:55:36
36,M,01:43:04,03:55:36
51,M,01:42:51,03:55:37
36,M,01:43:01,03:55:37
27,M,01:37:48,03:55:37
47,M,01:49:21,03:55:37
33,M,01:49:05,03:55:38
22,W,01:50:20,03:55:39
40,W,01:42:16,03:55:39
52,M,01:43:14,03:55:39
24,W,01:46:03,03:55:41
31,M,01:51:04,03:55:41
52,M,01:43:38,03:55:41
31,M,01:41:09,03:55:41
58,M,01:44:41,03:55:42
39,M,01:49:50,03:55:42
35,W,01:49:12,03:55:42
39,M,01:49:17,03:55:42
47,M,01:36:49,03:55:42
31,M,01:52:00,03:55:43
32,W,01:44:45,03:55:43
31,M,01:46:28,03:55:44
36,M,01:39:11,03:55:44
44,M,01:48:33,03:55:44
38,W,01:48:42,03:55:45
33,M,01:47:24,03:55:45
36,M,01:54:40,03:55:45
39,M,01:53:30,03:55:45
33,M,01:55:25,03:55:45
45,M,01:45:27,03:55:46
49,M,01:45:35,03:55:47
31,M,01:56:27,03:55:47
42,M,01:43:36,03:55:47
53,M,01:51:04,03:55:48
26,W,01:46:13,03:55:48
39,M,01:54:25,03:55:49
33,M,01:49:31,03:55:50
47,M,01:46:31,03:55:50
33,W,01:45:43,03:55:50
45,M,01:48:40,03:55:51
36,M,01:48:58,03:55:51
28,W,01:54:26,03:55:52
25,W,01:47:48,03:55:52
55,M,01:43:39,03:55:52
31,M,01:44:04,03:55:52
35,M,01:40:46,03:55:53
52,W,01:42:55,03:55:53
42,W,01:49:53,03:55:53
40,M,01:43:13,03:55:55
37,W,01:56:58,03:55:55
28,M,01:49:54,03:55:55
50,W,01:57:57,03:55:56
39,W,01:50:17,03:55:56
36,M,01:44:05,03:55:56
30,M,01:45:20,03:55:58
38,M,01:44:14,03:55:58
43,W,01:47:06,03:55:59
29,M,01:45:03,03:56:00
35,M,01:46:45,03:56:00
26,W,01:48:06,03:56:01
33,M,01:54:49,03:56:01
58,M,01:43:29,03:56:01
36,M,01:48:18,03:56:02
40,M,01:49:23,03:56:02
64,W,01:52:58,03:56:02
31,M,01:46:24,03:56:03
35,M,01:46:23,03:56:03
46,M,01:38:55,03:56:03
36,W,01:46:04,03:56:03
46,M,01:52:33,03:56:03
19,M,01:52:43,03:56:04
34,M,01:44:14,03:56:04
30,M,01:43:35,03:56:04
43,M,01:52:46,03:56:05
47,M,01:52:09,03:56:06
34,W,01:57:24,03:56:06
45,W,01:44:51,03:56:06
40,M,01:41:29,03:56:06
44,W,01:51:44,03:56:07
54,M,01:59:20,03:56:07
47,M,01:54:05,03:56:07
24,W,01:43:41,03:56:07
35,M,01:44:18,03:56:08
22,M,01:45:13,03:56:08
34,W,01:51:51,03:56:08
33,W,01:42:22,03:56:08
47,M,01:46:57,03:56:09
34,M,01:46:11,03:56:10
31,W,01:50:40,03:56:10
38,M,01:47:32,03:56:11
42,M,01:51:31,03:56:11
42,M,01:45:57,03:56:11
45,W,01:45:40,03:56:11
50,M,01:54:03,03:56:12
25,W,01:42:17,03:56:12
52,W,01:46:41,03:56:14
40,M,01:45:31,03:56:14
43,W,01:43:58,03:56:14
38,W,01:53:48,03:56:14
38,W,01:43:08,03:56:14
30,M,01:52:23,03:56:15
39,M,01:43:39,03:56:15
47,M,01:45:41,03:56:16
32,M,01:53:36,03:56:16
59,W,01:53:14,03:56:16
37,M,01:39:39,03:56:16
29,M,01:51:51,03:56:17
41,M,01:41:42,03:56:17
38,M,01:51:28,03:56:17
41,M,01:44:10,03:56:18
26,M,01:38:44,03:56:18
59,M,01:44:02,03:56:18
34,M,01:55:03,03:56:18
38,W,01:43:50,03:56:18
62,M,01:43:16,03:56:19
30,M,01:46:02,03:56:19
37,M,01:35:47,03:56:20
60,M,01:52:05,03:56:20
60,M,01:44:52,03:56:20
49,M,01:42:05,03:56:20
42,M,01:42:21,03:56:20
41,M,01:47:30,03:56:21
47,M,01:51:02,03:56:21
44,W,01:44:58,03:56:21
46,M,01:47:44,03:56:21
28,M,01:39:53,03:56:21
62,M,01:53:41,03:56:21
31,W,01:44:05,03:56:22
36,M,01:44:37,03:56:22
44,M,01:47:21,03:56:22
35,M,01:40:25,03:56:23
35,M,01:43:28,03:56:23
42,M,01:54:02,03:56:23
60,M,01:51:23,03:56:23
34,M,01:49:22,03:56:23
43,M,01:53:24,03:56:23
43,M,01:57:01,03:56:25
47,M,01:49:51,03:56:25
45,M,01:46:51,03:56:26
27,M,01:49:24,03:56:26
32,M,01:51:07,03:56:26
47,W,01:47:48,03:56:26
47,M,01:40:16,03:56:26
46,M,01:46:20,03:56:27
27,M,01:46:40,03:56:27
40,W,01:51:19,03:56:27
34,W,01:44:58,03:56:28
41,M,01:50:41,03:56:28
33,M,01:42:50,03:56:29
34,M,01:43:54,03:56:29
43,M,01:46:51,03:56:29
42,W,01:47:20,03:56:30
38,W,01:53:39,03:56:30
25,M,01:44:03,03:56:30
45,M,01:47:56,03:56:30
45,M,01:41:09,03:56:31
33,W,01:53:27,03:56:31
36,M,01:46:32,03:56:31
37,M,01:47:11,03:56:31
21,M,01:49:17,03:56:32
43,M,01:34:15,03:56:32
46,M,01:44:11,03:56:33
41,W,01:42:23,03:56:34
47,M,01:43:44,03:56:34
31,W,01:47:03,03:56:34
44,W,01:41:18,03:56:35
41,M,01:48:30,03:56:37
29,M,01:44:49,03:56:37
34,M,01:33:28,03:56:37
46,M,01:38:49,03:56:39
30,M,01:43:31,03:56:39
50,M,01:43:20,03:56:39
50,M,01:48:00,03:56:39
60,M,01:44:50,03:56:40
46,M,01:47:33,03:56:40
52,M,01:51:57,03:56:40
28,M,01:55:44,03:56:41
34,M,01:47:13,03:56:41
44,M,01:45:31,03:56:43
29,W,01:46:48,03:56:43
32,M,01:51:35,03:56:44
45,M,01:43:40,03:56:44
29,M,01:42:48,03:56:44
37,M,01:53:07,03:56:44
23,M,01:48:47,03:56:44
50,M,01:43:11,03:56:44
50,M,01:44:54,03:56:44
38,M,01:52:00,03:56:45
35,M,01:46:43,03:56:45
41,M,01:53:54,03:56:46
30,W,01:43:16,03:56:46
25,M,01:50:02,03:56:46
37,M,01:42:57,03:56:46
22,W,01:45:41,03:56:47
48,M,01:45:25,03:56:47
38,W,01:54:19,03:56:48
34,M,01:52:05,03:56:48
41,M,01:46:14,03:56:49
64,M,01:49:25,03:56:50
36,M,01:44:25,03:56:50
35,M,01:43:59,03:56:50
26,W,01:53:28,03:56:51
43,M,01:48:00,03:56:51
23,W,01:48:38,03:56:51
37,M,01:55:29,03:56:51
33,M,01:52:19,03:56:51
37,M,01:40:29,03:56:52
34,M,01:44:16,03:56:52
35,M,01:52:45,03:56:52
32,M,01:42:53,03:56:52
22,M,01:44:55,03:56:52
34,W,01:44:02,03:56:53
33,M,01:51:27,03:56:53
45,W,01:45:49,03:56:53
36,M,01:44:38,03:56:53
19,M,01:39:39,03:56:54
62,M,01:45:14,03:56:54
23,M,01:51:05,03:56:54
38,M,01:44:08,03:56:55
25,W,01:45:26,03:56:55
29,M,01:48:00,03:56:55
39,M,01:46:18,03:56:56
37,M,01:46:33,03:56:56
40,M,01:43:55,03:56:56
35,M,01:40:19,03:56:56
27,M,01:48:12,03:56:56
43,M,01:51:01,03:56:57
25,M,01:39:23,03:56:57
43,W,01:49:31,03:56:58
25,M,01:44:06,03:56:58
56,M,01:50:02,03:56:58
26,M,01:54:12,03:56:58
55,M,01:49:23,03:56:58
35,W,01:50:38,03:56:59
29,M,01:50:50,03:56:59
37,M,01:53:32,03:57:00
30,M,01:42:37,03:57:00
38,M,01:46:08,03:57:00
61,W,01:44:33,03:57:00
52,M,01:33:23,03:57:01
33,M,01:44:37,03:57:01
58,M,01:47:00,03:57:01
28,M,01:41:46,03:57:02
33,M,01:45:27,03:57:02
46,W,01:53:20,03:57:02
51,W,01:56:39,03:57:03
25,W,01:47:30,03:57:03
43,M,01:49:18,03:57:04
38,M,01:43:49,03:57:04
45,M,01:45:17,03:57:04
31,M,01:53:45,03:57:05
23,M,01:47:33,03:57:06
45,M,01:41:43,03:57:06
41,M,01:54:49,03:57:07
30,W,01:44:50,03:57:07
38,M,01:35:17,03:57:07
30,W,01:53:34,03:57:07
41,W,01:47:28,03:57:08
44,M,01:48:21,03:57:08
42,M,01:42:32,03:57:08
46,M,01:51:25,03:57:08
39,M,01:39:27,03:57:08
42,M,01:44:07,03:57:09
41,M,01:47:42,03:57:09
31,W,01:52:21,03:57:09
45,M,01:51:33,03:57:09
31,M,01:50:26,03:57:10
47,W,01:47:51,03:57:10
38,M,01:52:27,03:57:10
55,M,01:52:37,03:57:12
40,M,01:57:21,03:57:12
34,M,01:41:21,03:57:12
45,M,01:39:07,03:57:13
43,M,01:44:23,03:57:13
34,M,01:45:14,03:57:13
40,M,01:44:37,03:57:13
48,M,01:42:08,03:57:14
53,M,01:51:28,03:57:14
34,M,01:43:38,03:57:15
45,M,01:48:35,03:57:15
25,W,01:51:12,03:57:15
35,M,01:51:48,03:57:15
35,M,01:44:39,03:57:15
53,M,01:38:49,03:57:15
38,M,01:53:51,03:57:16
42,M,01:44:56,03:57:16
31,M,01:37:21,03:57:16
41,W,01:47:53,03:57:17
36,M,01:50:44,03:57:17
24,M,01:46:32,03:57:17
49,M,01:45:21,03:57:17
51,M,01:55:34,03:57:18
39,M,01:44:54,03:57:18
48,M,01:36:56,03:57:18
46,M,01:45:42,03:57:18
34,M,01:49:28,03:57:18
31,W,01:48:48,03:57:18
50,M,01:47:16,03:57:19
42,M,01:46:21,03:57:20
46,M,01:40:44,03:57:20
29,W,01:48:33,03:57:20
42,M,01:37:54,03:57:21
32,M,01:54:48,03:57:21
66,M,01:46:40,03:57:21
36,W,01:49:33,03:57:21
28,M,01:38:15,03:57:22
49,M,01:43:11,03:57:22
49,M,01:39:16,03:57:22
38,M,01:39:10,03:57:23
34,W,01:46:34,03:57:23
46,M,01:50:41,03:57:23
37,M,01:50:05,03:57:24
39,W,01:47:13,03:57:24
45,M,01:45:11,03:57:24
30,W,01:44:32,03:57:25
41,M,01:43:05,03:57:25
39,M,01:49:53,03:57:25
44,M,01:48:58,03:57:25
44,M,01:48:33,03:57:25
46,M,01:44:49,03:57:26
34,M,01:49:18,03:57:26
42,W,01:50:12,03:57:27
49,M,01:45:56,03:57:27
47,M,01:48:56,03:57:27
29,M,01:42:21,03:57:27
42,M,01:41:58,03:57:28
42,M,01:49:00,03:57:28
28,M,01:52:24,03:57:28
50,M,01:47:52,03:57:28
40,M,01:45:18,03:57:29
39,W,01:50:23,03:57:29
28,W,01:58:18,03:57:30
33,W,01:44:08,03:57:30
28,M,01:52:14,03:57:30
31,M,01:42:09,03:57:32
52,M,01:43:38,03:57:32
27,W,01:51:14,03:57:32
34,M,01:50:40,03:57:33
44,M,01:43:46,03:57:34
27,M,01:47:03,03:57:34
34,W,01:52:00,03:57:34
29,M,01:38:42,03:57:34
30,W,01:56:04,03:57:34
50,M,01:54:53,03:57:34
38,W,01:56:27,03:57:35
41,M,01:47:10,03:57:36
46,M,01:50:12,03:57:36
49,M,01:54:55,03:57:36
26,W,01:45:04,03:57:37
30,W,01:49:45,03:57:37
47,M,01:47:38,03:57:37
40,M,01:46:36,03:57:37
32,M,01:52:16,03:57:37
25,M,01:42:39,03:57:37
39,M,01:43:59,03:57:37
44,M,01:55:27,03:57:38
52,M,01:45:25,03:57:38
45,W,01:45:00,03:57:38
44,M,01:46:36,03:57:38
26,M,01:42:01,03:57:38
50,M,01:40:07,03:57:39
42,M,01:41:33,03:57:39
39,M,01:44:53,03:57:39
34,W,01:52:02,03:57:39
38,M,01:54:36,03:57:40
25,M,01:44:50,03:57:40
42,M,01:48:26,03:57:40
55,M,01:49:20,03:57:40
33,W,01:49:17,03:57:40
42,W,01:53:03,03:57:40
41,W,01:54:55,03:57:41
44,M,01:54:29,03:57:41
44,W,01:46:36,03:57:41
34,M,01:47:00,03:57:42
46,M,01:43:41,03:57:43
33,W,01:43:24,03:57:43
27,M,01:43:01,03:57:43
52,M,01:58:10,03:57:43
27,W,01:42:30,03:57:43
25,M,01:43:35,03:57:43
41,M,01:43:42,03:57:44
23,W,01:46:50,03:57:44
29,M,01:49:47,03:57:44
43,M,01:48:04,03:57:44
32,W,01:43:48,03:57:44
36,M,01:51:00,03:57:45
43,M,01:46:01,03:57:45
50,M,01:46:22,03:57:46
30,M,01:46:59,03:57:46
41,M,01:48:37,03:57:46
36,M,01:48:13,03:57:46
55,M,01:51:42,03:57:47
35,M,01:56:11,03:57:47
34,M,01:47:33,03:57:47
33,M,01:46:06,03:57:48
50,M,01:53:43,03:57:48
36,W,01:49:57,03:57:49
34,M,01:49:49,03:57:49
46,M,01:43:25,03:57:49
49,M,01:50:40,03:57:50
26,M,01:51:11,03:57:50
31,M,01:46:18,03:57:50
40,W,01:47:30,03:57:51
27,M,01:45:19,03:57:51
26,M,01:41:27,03:57:51
39,M,01:48:36,03:57:51
35,M,01:52:23,03:57:51
34,M,01:47:16,03:57:51
26,W,01:51:00,03:57:53
55,M,01:47:07,03:57:53
49,W,01:47:46,03:57:53
34,M,01:45:32,03:57:53
46,M,01:46:10,03:57:53
41,M,01:44:37,03:57:55
43,M,01:59:26,03:57:55
27,W,01:51:14,03:57:56
31,M,01:41:16,03:57:56
52,M,01:42:20,03:57:56
33,W,01:46:20,03:57:56
26,M,01:46:12,03:57:57
55,M,01:43:01,03:57:57
34,M,01:54:34,03:57:57
29,W,01:48:29,03:57:58
46,W,01:54:22,03:57:58
27,W,01:42:43,03:57:58
39,M,01:38:32,03:57:58
44,M,01:42:06,03:57:59
27,M,01:45:16,03:57:59
38,M,01:50:19,03:58:00
31,M,01:53:36,03:58:00
43,M,01:42:46,03:58:00
37,M,01:47:51,03:58:00
34,M,01:48:45,03:58:00
40,W,01:51:43,03:58:00
39,M,01:48:22,03:58:00
36,M,01:48:39,03:58:01
45,M,01:45:14,03:58:01
33,M,01:45:08,03:58:02
53,M,01:44:45,03:58:02
32,M,01:35:14,03:58:02
37,M,01:49:03,03:58:02
36,W,01:49:24,03:58:02
52,M,01:54:40,03:58:02
33,W,01:54:03,03:58:03
36,W,01:53:23,03:58:03
24,M,01:36:04,03:58:03
30,M,01:54:13,03:58:03
30,W,01:46:42,03:58:04
29,M,01:57:32,03:58:04
34,M,01:41:43,03:58:04
27,M,01:54:27,03:58:04
27,M,01:46:51,03:58:04
43,M,01:44:19,03:58:05
24,M,01:51:10,03:58:05
38,M,01:39:42,03:58:05
34,M,01:55:26,03:58:05
38,M,01:37:54,03:58:05
38,W,01:46:12,03:58:06
30,W,01:45:42,03:58:06
41,M,01:48:11,03:58:07
30,W,01:56:30,03:58:07
31,M,01:40:37,03:58:08
58,M,01:57:06,03:58:08
38,M,01:45:32,03:58:08
43,M,01:46:26,03:58:08
38,W,01:55:11,03:58:08
45,M,01:43:47,03:58:09
49,M,01:45:32,03:58:09
37,M,01:56:08,03:58:09
30,M,01:37:40,03:58:09
39,M,01:38:18,03:58:09
43,M,01:53:14,03:58:09
40,M,01:45:32,03:58:10
34,M,01:45:39,03:58:10
52,M,01:44:47,03:58:10
40,M,01:52:33,03:58:11
38,M,01:50:04,03:58:11
31,M,01:54:43,03:58:11
25,M,01:44:57,03:58:12
56,M,01:46:25,03:58:12
40,M,01:49:19,03:58:13
34,M,01:50:48,03:58:14
31,M,01:50:30,03:58:14
41,M,01:45:59,03:58:15
47,M,01:50:05,03:58:15
38,M,01:44:33,03:58:15
31,M,01:43:35,03:58:15
28,M,01:49:36,03:58:16
27,M,01:46:57,03:58:16
22,M,01:45:18,03:58:16
41,W,01:55:09,03:58:16
34,M,01:45:44,03:58:16
37,M,01:48:39,03:58:16
37,W,01:51:19,03:58:17
25,M,01:34:10,03:58:17
40,M,01:50:58,03:58:18
21,M,01:39:10,03:58:18
40,M,01:44:41,03:58:19
37,M,01:35:57,03:58:19
48,M,01:46:50,03:58:20
28,M,01:43:56,03:58:20
29,W,01:43:46,03:58:20
42,W,01:55:26,03:58:20
42,M,01:38:34,03:58:21
51,M,01:55:01,03:58:21
42,M,01:43:09,03:58:21
24,W,01:43:36,03:58:22
41,M,01:47:37,03:58:22
51,M,01:55:38,03:58:23
37,M,01:36:56,03:58:23
44,M,01:46:44,03:58:23
62,M,01:51:46,03:58:23
41,M,01:47:10,03:58:24
29,M,01:43:41,03:58:24
42,M,01:41:15,03:58:24
29,W,01:44:49,03:58:24
23,M,01:41:46,03:58:24
32,M,01:47:52,03:58:26
37,M,01:44:40,03:58:27
52,M,01:53:26,03:58:27
35,M,01:44:08,03:58:28
31,M,01:54:54,03:58:28
51,M,01:46:02,03:58:28
36,M,01:38:24,03:58:28
31,M,01:46:25,03:58:29
21,M,01:40:38,03:58:29
38,M,01:44:07,03:58:29
40,M,01:45:12,03:58:29
28,M,01:41:40,03:58:29
42,M,01:46:00,03:58:29
39,M,01:56:18,03:58:30
47,W,01:46:06,03:58:30
36,W,01:47:25,03:58:31
59,M,01:44:19,03:58:32
44,M,01:59:36,03:58:32
41,M,01:49:14,03:58:33
36,M,01:50:38,03:58:33
35,M,01:55:38,03:58:33
40,W,01:42:43,03:58:34
42,M,01:51:22,03:58:34
37,M,01:39:16,03:58:34
56,M,01:48:14,03:58:34
46,M,01:49:55,03:58:35
37,M,01:49:50,03:58:35
46,M,01:52:56,03:58:35
40,M,01:45:44,03:58:36
43,M,01:42:56,03:58:36
43,W,01:58:31,03:58:37
31,M,01:49:21,03:58:37
53,M,01:55:10,03:58:37
44,M,01:41:50,03:58:38
46,W,01:53:39,03:58:38
47,W,01:48:05,03:58:39
32,M,01:44:19,03:58:39
22,W,01:50:48,03:58:39
37,M,01:47:05,03:58:39
28,M,01:44:15,03:58:39
33,M,01:38:33,03:58:39
35,M,01:53:56,03:58:40
38,M,01:45:17,03:58:40
47,M,01:37:53,03:58:41
48,M,01:43:12,03:58:41
43,M,01:56:11,03:58:41
42,M,01:57:11,03:58:41
33,M,01:57:41,03:58:42
25,W,01:47:19,03:58:42
37,M,01:51:20,03:58:42
65,M,01:50:44,03:58:42
35,W,01:51:28,03:58:43
34,W,01:45:37,03:58:43
43,M,01:43:53,03:58:43
58,M,01:45:53,03:58:44
48,M,01:48:00,03:58:44
41,W,01:45:13,03:58:45
32,M,01:42:44,03:58:45
22,M,01:43:49,03:58:45
42,M,01:48:55,03:58:45
58,M,01:47:57,03:58:45
29,W,01:46:27,03:58:45
46,M,01:42:07,03:58:45
50,M,01:50:19,03:58:46
30,M,01:51:02,03:58:46
59,M,01:48:06,03:58:46
36,M,01:51:01,03:58:46
26,M,01:39:42,03:58:46
19,W,01:45:07,03:58:46
55,M,01:48:52,03:58:46
38,M,01:32:54,03:58:46
59,M,01:41:14,03:58:46
42,M,01:44:15,03:58:47
46,M,01:47:04,03:58:48
54,M,01:46:22,03:58:48
38,M,01:42:47,03:58:49
46,M,01:47:29,03:58:49
32,M,01:45:40,03:58:49
63,M,01:49:17,03:58:50
48,M,01:57:12,03:58:50
41,M,01:47:30,03:58:50
44,M,01:49:27,03:58:50
45,M,01:42:29,03:58:51
42,M,01:42:56,03:58:51
32,W,01:46:29,03:58:51
34,W,01:58:24,03:58:51
59,W,01:48:12,03:58:52
25,W,01:51:17,03:58:52
46,M,01:48:29,03:58:52
36,M,01:47:18,03:58:52
34,M,01:50:21,03:58:52
27,M,01:57:06,03:58:52
41,W,01:53:46,03:58:52
55,W,01:51:43,03:58:53
37,M,01:45:33,03:58:53
27,W,01:50:15,03:58:53
52,M,02:01:06,03:58:54
42,M,02:06:06,03:58:54
31,M,01:41:39,03:58:54
42,W,01:51:22,03:58:54
54,M,01:50:16,03:58:54
44,M,01:51:07,03:58:54
39,M,01:40:48,03:58:55
39,M,01:43:06,03:58:55
27,M,01:50:03,03:58:55
42,M,01:56:58,03:58:55
47,M,01:46:03,03:58:55
39,W,01:50:44,03:58:55
60,M,01:55:52,03:58:56
25,M,01:40:48,03:58:56
28,M,01:45:54,03:58:56
42,M,01:40:18,03:58:56
58,M,01:45:01,03:58:57
49,M,01:52:17,03:58:57
42,M,01:45:39,03:58:57
49,M,01:57:54,03:58:58
52,M,01:43:08,03:58:58
47,W,01:54:27,03:58:58
36,W,01:47:08,03:58:58
26,W,01:49:54,03:58:58
42,W,01:46:28,03:58:59
65,M,01:46:03,03:58:59
35,M,01:56:17,03:58:59
47,M,01:54:01,03:59:00
36,M,01:55:51,03:59:00
51,M,01:48:19,03:59:00
34,M,01:47:30,03:59:00
28,M,01:48:20,03:59:01
27,M,01:44:36,03:59:01
38,M,01:47:36,03:59:01
39,M,01:45:09,03:59:01
27,W,01:41:57,03:59:02
37,W,01:44:41,03:59:02
40,M,01:45:21,03:59:03
26,M,01:56:03,03:59:04
45,M,01:50:45,03:59:04
55,M,01:49:24,03:59:04
44,W,01:47:35,03:59:04
41,M,01:45:21,03:59:04
42,M,01:51:23,03:59:04
37,M,01:50:02,03:59:05
60,M,01:46:15,03:59:05
41,M,01:48:56,03:59:05
39,M,01:45:00,03:59:06
42,M,01:48:42,03:59:06
47,M,01:55:43,03:59:06
63,M,01:55:45,03:59:07
39,M,01:56:20,03:59:08
30,M,01:48:31,03:59:08
54,M,01:51:26,03:59:09
46,M,01:56:18,03:59:09
41,M,01:50:44,03:59:09
43,M,01:56:30,03:59:10
37,M,01:47:18,03:59:10
45,M,01:53:04,03:59:10
44,M,01:59:37,03:59:10
31,M,01:36:39,03:59:10
44,M,01:47:02,03:59:11
29,M,01:39:38,03:59:12
28,M,01:58:50,03:59:12
43,W,01:47:41,03:59:12
41,M,01:46:08,03:59:13
37,M,01:46:08,03:59:13
38,M,01:46:30,03:59:13
36,M,01:49:12,03:59:14
37,W,01:49:29,03:59:15
59,M,01:47:00,03:59:16
47,M,01:52:22,03:59:16
32,W,01:43:31,03:59:16
41,M,01:54:13,03:59:17
44,M,01:49:35,03:59:17
28,M,01:50:00,03:59:18
41,M,01:41:52,03:59:18
44,M,01:50:01,03:59:18
64,M,01:49:36,03:59:18
57,M,01:53:09,03:59:18
36,M,01:52:08,03:59:19
29,W,01:53:41,03:59:20
41,M,01:51:15,03:59:21
50,W,01:48:02,03:59:21
50,M,01:53:17,03:59:21
